"""Astroland"" - астрологический портал",http://www.astroland.ru/,Ежедневные астрологические прогнозы. Астрология имени. Форумы и ссылки.,450
"""Гороскопы@Mail.Ru"" - гороскопы",http://horo.mail.ru/,"Подборка гороскопов: зодиакальный, восточный, ариев, цветочный, друидов и т.д. Подписка на ежедневный гороскоп.",425
"""Окулус"" - астрология",http://www.oculus.ru/,"Авторские гороскопы на день, неделю, месяц по знакам Зодиака; фэн-шуй-гороскоп, индивидуальный гороскоп совместимости, сонник и др. Статьи по тематике. Форум.",425
"""Half-Life Inside"" - об игре",http://www.hl-inside.ru/,"Сюжет игры, персонажи, описание оружия. Статьи и обзоры. Скриншоты. Форум.",425
"""Столото"" - лотерейный супермаркет",http://www.stoloto.ru/,"Возможность делать ставки в режиме реального времени наличными, в платёжных терминалах по СМС и в интернете. Процедура получения выигрыша. Адреса точек продаж билетов.",425
"""Что? где? когда?"" - база вопросов",http://db.chgk.info/,,425
"""Petrovka.ua"" - интернет-магазин компьютерных игр",http://petrovka.ua/,"Каталог компьютерных и 3D-игр, логических и детских игр и пр. с описанием, преимуществами и отзывами прессы. Цены. Варианты оплаты и доставки товара.",425
"""ProPlay"" - сайт о киберспорте",http://www.proplay.ru/,"Расписание турниров по компьютерным играм, репортажи. Информация о командах, участниках. Тематические статьи. Фотогалерея с прошедших мероприятий. Возможность скачать записи игр. Форумы по играм.",425
"""Ameno.ru"" - ежедневный женский онлайн-журнал",http://www.ameno.ru/,"Гороскоп, сонник, гадания, статьи о здоровье и красоте, интервью со звездами, рецепты, тесты и др.",425
"""Пазлы"" - электронная библиотека эзотерики",http://www.e-puzzle.ru/,"Религии, мистика, эзотерика, духовные учения, психология и пр. Форум. Заказ публикаций в электронном виде.",425
"""Live4Fun.ru"" - развлекательный портал",http://live4fun.ru/,"Подборки анекдотов, смешных цитат, картинок, видеофайлов, историй и др.",425
"""Форумы по компьютерным играм на PlayGround.ru""",http://forums.playground.ru/,,425
"""JokesLand"" - блог",http://jokesland.net.ru/,"Шутки, рассказы, смешные фотографии.",425
"""Городок"" - официальный сайт телепередачи",http://www.gorodok.tv/,"Личные дела Юрия Стоянова и Ильи Олейникова. Анонсы телепоказов. Видеоприколы, анекдоты, шутки. Интервью. Форум.",425
"""Котоматрица"" - фотографии животных с надписями",http://kotomatrix.ru/,"Возможность выбрать фотографию и сделать к ней смешную надпись, посмотреть творчество других пользователей. Подборки лучших ""котоматриц"" на каждый месяц.",425
"""Intimshop.ru"" - интернет-секс-шоп",http://www.intimshop.ru/,"Каталог товаров: вибраторы, фаллоимитаторы, стимуляторы, эротическое белье, помпы и др. Информация о доставке. Блог о сексе.",425
"""SexFay.Ru""- эротический интернет-магазин",http://www.sexfay.ru/,"Ассортимент товаров: нижнее белье, секс-игрушки, украшения, парфюмерия, аксессуары, пр. Цены. Условия доставки.",425
"""Гороскопы@RU"" - гороскопы и сонники",http://www.goroskop.ru/,"Индивидуальный и любовный гороскоп. Совместимость имен. Виртуальные гадания, гадания на картах Таро, народные гадания и пасьянсы. Сонник и толкование снов.",400
"""Rambler-гороскопы""",http://horoscopes.rambler.ru/,"Гороскопы на день, неделю, год. Характеристики знаков зодиака. Китайский и японский гороскопы. Мифологический гороскоп, гороскоп друидов, цветочный и зороастрийский гороскопы.",400
"""Хохмодром"" - юмористический портал",http://www.hohmodrom.ru/,"Коллекция авторского юмора: шуточные стихи, смешные рассказы, афоризмы, анекдоты, карикатуры и др. Возможность свободной публикации. Форум.",400
"""Xa-xa.org"" - развлекательный сайт",http://www.xa-xa.org/,"Фотоприколы, смешные картинки и видео.",400
"""Pojelanie.ru"" - пожелания и поздравления в стихах",http://www.pojelanie.ru/,"Коллекция поздравлений и тостов к юбилею, дню рождения, свадьбе и др. праздникам. Афоризмы. Короткие тексты поздравлений для отправки по sms.",400
"""Eti.ru"" - развлекательный портал",http://eti.ru/,"Аудио и видео приколы, фотографии знаменитостей, интересные игры, а также анекдоты и рассказы.",400
"""Киевский клуб Бронникова"" - эзотерические школы",http://www.galactic.org.ua/,"Концепция развития личности. Изложение основ развивающих эзотерических учений, объявления о семинарах и курсах: китай-клуб, реабилитация инвалидов и пр. Описание метода Бронникова. Публикации.",400
"""Высшая школа классической астрологии""",http://www.astrolog.ru/,"Семинары, вебинары, заочное обучение, консультации. Видеоматериалы, статьи, демоверсии программ. Астрологические прогнозы. Страничка книжного онлайн-магазина. Контакты.",400
"""Мир любви и романтики""",http://www.world-of-love.ru/,"Романтическая поэзия, проза, поступки, идеи, афоризмы. Открытки. Love Story, присланные посетителями. Форум.",375
"""Берсерк"" - русская коллекционная карточная игра",http://www.berserk.ru/,"Игра в жанре фэнтези: описание карт, правила, стратегии. Результаты турниров, рейтинг. Где купить и где играть. Форум.",375
"""Gamebomb.ru"" - игровой портал",http://gamebomb.ru/,Новости игровой индустрии. Обзоры и рейтинги компьютерных игр. Даты релизов. Трейлеры и видеопревью. Форум.,375
"""Прикол.ру"" - развлекательный портал",http://www.prikol.ru/,"Подборки смешных фотографий, видеоприколов.",375
"""Comedy club"" - официальный сайт комедийного шоу",http://www.comedyclub.ru/,Афиша концертов и гастролей. Список резидентов и проектов шоу. Архив видеороликов. Форум. Новости Comedy club. Контакты.,375
"""Тупичок Гоблина: галерея прикольных картинок""",http://oper.ru/gallery,,375
"""Теамо"" - знакомства для серьезных отношений",http://teamo.ru/,"Прохождение психологического теста, поиск анкет и общение с совместимыми людьми.",375
"""Махнем!ru"" - поиск попутчиков",http://www.mahnem.ru/,"Поиск попутчиков в туры и походы. Общение, знакомства, рассказы туристов. Анкеты с фотографиями.",375
"Авессалом Подводный - астролог, эзотерик",http://www.podvodny.ru/,"Консультации, оздоровительные практики, обучение в школе ""Человек среди людей"". Тексты книг: эзотерическая, психологическая, астрологическая литература (платный доступ). Сведения об авторе.",375
"""Stalker - Shadow of Chernobyl"" - фан-сайт игры",http://www.stalker-portal.ru/,"Описание игрового мира. Персонажи, оружие, транспорт, артефакты и пр. Статьи, FAQ.",350
"""Overbetting.ru"" – азартные игры в интернете",http://www.overbetting.ru/,"Обзоры букмекерских контор, покер-румов, онлайн-казино и др. Отзывы игроков. Информация о текущих акциях, спецпредложениях, бонусах. Новости, анонсы турниров и т.д.",350
"""Антимульт"" - студия flash-анимации",http://www.antimult.ru/,"Создание анимационных клипов, мультфильмов, роликов (пропаганда, социальная и коммерческоая реклама). О студии и создании роликов, цены.",350
"""Чипижик"" - флеш-развлечения",http://chipigik.weles.ru/,"Собрание флеш-мультиков, роликов, открыток и приколов.",350
"""Epwr.ru"" - афоризмы и советы",http://www.epwr.ru/,"Сборники крылатых и кратких выражений, советов на разные случаи жизни, анекдотов и др.",350
"""Блог Бочарика""",http://bocharik.livejournal.com/,,350
"""Зрительные иллюзии и феномены""",http://www.psy.msu.ru/illusion,,350
"""Звездный мир"" - астрологический портал",http://www.astroworld.ru/,"Гороскопы, статьи и программы по астрологии и психологии. Астрологический форум. Обучение астрологии. Услуги и консультации астролога.",350
"""Астростар.ру"" - астрологический портал",http://www.astrostar.ru/,"Тематические онлайн-гороскопы, сонник, Таро-прогнозы, тесты. Статьи. Возможность платного заказа персонального гороскопа и гороскопа совместимости.",350
"""Ganjawars.ru"" - онлайн-игра в мафию",http://www.ganjawars.ru/,"Правила игры, описание возможностей, помощь начинающим. Форум.",325
"""Абсолютно бесполезный сайт"" - онлайн-кроссворды",http://absite.ru/,Классические и японские кроссворды; судоку. Кроссвордная рассылка. Анекдоты. Тесты и пр.,325
"""Зиланткон"" - конвент фантастики и ролевых игр",http://zilant.konvent.ru/,"Пресс-релиз конвента. Оргкомитет, регламент, заявки. Программа мероприятий. Информация о ярмарке. Клуб Зиланта: отчеты с прошедших игр, форум.",325
"""MMORPG.su"" - база знаний по онлайн-играм",http://www.mmorpg.su/,"Новости. Статьи и каталог с обзорами игр. Форумы: руководства, прохождения, полезные программы и др.",325
"""GotPS3""- неофициальный сайт Sony Playstation 3",http://gotps3.ru/,"Новости, статьи и обзоры игр и ""железа"" с комментариями. Скриншоты, бесплатный архив видео. Форум.",325
"""Музей советских игровых автоматов""",http://www.15kop.ru/,"Описание игровых машин, основные технические данные. Виды монет и жетонов. Правила к играм и флеш-версии к ним. Стоимость экскурсии, режим работы. Контактная информация.",325
"""Www.gamepost.ru"" - интернет-магазин видеоигр",http://www.gamepost.ru/,"Каталог компьютерных игр для ПК, игровых консолей Xbox 360, Nintendo Wii и пр. Цены. Условия оплаты и доставки. Игровые новости и новости магазина. Форум для общения с менеджерами магазина.",325
"""GTA.com.ua"" - игровой портал",http://gta.com.ua/,"Обсуждение GTA 5, GTA 4, GTA: San Andreas. Прохождение. Выбор моделей, модов, утилит, программ, карт, патчей.",325
"""PokerStar.net"" - бесплатная игра в покер",http://www.pokerstars.net/,"Возможность сыграть онлайн в ""Техасских Холдем"", ""Омаху"", ""Стад"" и др. разновидности покера на ""условные"" деньги. Правила, школа покера, дистрибутив клиентской программы, условия участия.",325
"""Островок"" - литературный сайт",http://www.ostrovok.de/,"Произведения классиков русской литературы, а также современных авторов и посетителей сайта. Анекдоты, шутки.",325
"""Creomania.com""",http://www.creomania.com/,"Креатив и фотожабы, пластилиновые комиксы, авторские flash-мультфильмы и др.",325
"""3 Поросёнка.ру"" - развлекательный портал",http://www.3porosenka.ru/,"Приколы, смешные картинки, анекдоты, афоризмы, секс-тест и др.",325
"""Пикап.ру"" - как соблазнить девушку",http://www.pickup.ru/,"Советы желающим познакомиться: чем привлечь, о чем разговаривать, как себя вести и пр. Тренинги, статьи, форум.",325
"""Autopeople.ru"" - автомобильная социальная сеть",http://www.autopeople.ru/,"Авторские тест-драйвы и видеоматериалы, автоновости. Объявления о продаже автомобилей. Справочник автофирм. Faq. Виртуальный гараж с фотографиями автомобилей пользователей. Форумы по моделям авто.",325
"""Мужской клуб"" - форум",http://www.men-s-club.ru/,"Форум о взаимоотношениях между людьми: дружба, любовь, знакомство, секс и др.",325
"""Битва экстрасенсов"" - телепроект",http://bitva.stb.ua/,Участники проекта. Жюри. Видео прошлых передач. Объявления о кастингах. Форум.,325
"""Башня Магов"" - новости мира непознанного",http://magictower.ru/,"Информация о магии и волшебстве: тексты книг, новости культурной жизни, статьи и пр. Форум, чат, справочник участников сообщества и пр. Ссылки, каталог по теме.",325
"""Magicwish.ru"" - сайт о позитивной психологии",http://www.magicwish.ru/,"Материалы о методиках и приёмах позитивной психологии (трансерфинг, симорон, фэн-шуй и др.). Интерактивные сервисы, онлайн-гадания, форум.",325
"""Cs-Hlds.ru"" - игровой портал по Counter-Strike",http://cs-hlds.ru/,"Создание, настройка и модификация сервера и клиента игры Counter-Strike 1.6. Плагины для модов, карты, русификация игры, спрайты, логотипы и пр.",300
"""GTA-Real.com"" - об игровой серии Grand Theft Auto",http://gta-real.com/,"Обзоры и прохождения игр, коллекции патчей, модификаций и читов. Видео и картинки от поклонников GTA. Форум.",300
"""Кроватка"" - чат",http://www.krovatka.ru/,,300
